client_id,company_name,industry,company_size,annual_revenue,headquarters_country,contact_email,phone,website,acquisition_channel,risk_score,monthly_retainer,client_since
CLIENT_001210,Company 411,Manufacturing,Startup,-332716433.44318527,Australia,contact410@company410.com,+1-875-550-5799,https://company410.com,LinkedIn,0.5322075309843796,6392.213690473872,2024-06-21
CLIENT_001211,Company 412,Technology,SMB,161102712.84348202,UK,contact411@company411.com,+1-300-777-4000,https://company411.com,Partner,0.6903880978738438,4534.419195640812,2024-03-18
CLIENT_001212,Company 413,Technology,Mid-market,1570300246.5963774,USA,contact412@company412.com,+1-501-852-4058,https://company412.com,Cold Outreach,0.672117327390656,107527.88103346153,2024-07-22
CLIENT_001213,Company 414,Financial Services,Mid-market,-1804669064.0067384,Australia,contact413@company413.com,+1-275-431-8654,https://company413.com,Cold Outreach,0.49471310728168144,109371.60768556001,2021-09-12
CLIENT_001214,Company 415,Manufacturing,SMB,-121958662.49921834,Australia,contact414@company414.com,+1-579-885-2796,https://company414.com,Cold Outreach,0.19419347962173633,19626.03743137154,2023-12-26
CLIENT_001215,Company 416,Financial Services,Enterprise,21559810714.92807,UK,contact415@company415.com,+1-714-261-4063,https://company415.com,Referral,0.3673667156060984,97869.9245757886,2023-11-14
CLIENT_001216,Company 417,Manufacturing,Enterprise,35477676803.927734,France,contact416@company416.com,+1-864-507-8683,https://company416.com,Cold Outreach,0.5560175360187933,98019.22382019048,2023-09-28
CLIENT_001217,Company 418,Healthcare,Startup,1335087005.323619,UK,contact417@company417.com,+1-519-985-3556,https://company417.com,Referral,0.8829790497882894,6267.803879744318,2022-07-15
CLIENT_001218,Company 419,E-commerce,Startup,-4200551686.0634794,France,contact418@company418.com,+1-329-871-8921,https://company418.com,Referral,0.4423765725381047,8572.124474924134,2022-12-27
CLIENT_001219,Company 420,Financial Services,SMB,-614150337.2747196,Canada,contact419@company419.com,+1-204-624-4051,https://company419.com,Referral,0.9616034387138719,4307.523112968044,2022-11-25
CLIENT_001220,Company 421,Financial Services,Mid-market,-78013865.9398219,Australia,contact420@company420.com,+1-632-230-2797,https://company420.com,Cold Outreach,0.4563257097489397,18840.93593230952,2022-10-21
CLIENT_001221,Company 422,Education,Mid-market,1212086660.3747003,USA,contact421@company421.com,+1-616-645-2334,https://company421.com,Cold Outreach,0.5215580683051004,24976.258985219654,2024-07-28
CLIENT_001222,Company 423,Financial Services,Mid-market,1606646689.0143507,Australia,contact422@company422.com,+1-771-736-2171,https://company422.com,Website,0.16367311108447302,34452.05086606832,2021-06-28
CLIENT_001223,Company 424,Technology,Enterprise,33073204282.11138,UK,contact423@company423.com,+1-416-952-9539,https://company423.com,Partner,0.2958476086169057,98985.37657353378,2021-07-20
CLIENT_001224,Company 425,Technology,Mid-market,-446966764.1084827,UK,contact424@company424.com,+1-546-130-8432,https://company424.com,Referral,0.8331976874048155,27334.0328625216,2024-02-20
CLIENT_001225,Company 426,Technology,SMB,-521653123.6908071,France,contact425@company425.com,+1-533-958-9410,https://company425.com,Cold Outreach,0.25641950652228107,5014.389170037682,2024-04-13
CLIENT_001226,Company 427,E-commerce,Enterprise,19031351618.982914,Australia,contact426@company426.com,+1-836-241-7158,https://company426.com,Partner,0.6169412495471406,96888.92760320833,2021-12-27
CLIENT_001227,Company 428,Financial Services,SMB,992148584.9130217,USA,contact427@company427.com,+1-355-192-8590,https://company427.com,Conference,0.6801356089021019,6744.499243294666,2024-10-03
CLIENT_001228,Company 429,Financial Services,Startup,-1034341175.6302599,UK,contact428@company428.com,+1-342-525-6521,https://company428.com,Referral,0.3788261619173987,3231.771991311184,2021-11-21
CLIENT_001229,Company 430,Healthcare,SMB,738807854.6606394,Canada,contact429@company429.com,+1-746-277-8453,https://company429.com,Conference,0.1385206690054378,6946.250019358904,2022-07-30
CLIENT_001230,Company 431,Education,SMB,378803801.0921578,Canada,contact430@company430.com,+1-309-601-3316,https://company430.com,Website,0.2131063834577409,11658.807698219176,2024-02-14
CLIENT_001231,Company 432,Manufacturing,Enterprise,10309472651.09465,UK,contact431@company431.com,+1-207-528-1147,https://company431.com,LinkedIn,0.20283359493796935,98494.38200496002,2022-03-18
CLIENT_001232,Company 433,E-commerce,Mid-market,1562638705.461393,Canada,contact432@company432.com,+1-781-360-3229,https://company432.com,Website,0.2682362153473992,28033.66837898848,2025-02-04
CLIENT_001233,Company 434,Financial Services,Startup,-376571880.5516879,Germany,contact433@company433.com,+1-537-686-1133,https://company433.com,Referral,0.8923978330634771,4901.627349943049,2021-07-01
CLIENT_001234,Company 435,Technology,Mid-market,1645322165.9710088,France,contact434@company434.com,+1-541-269-8343,https://company434.com,Cold Outreach,0.7262798826926611,101201.19826590121,2023-02-01
CLIENT_001235,Company 436,Manufacturing,Startup,633514132.6698853,Germany,contact435@company435.com,+1-866-832-8989,https://company435.com,Partner,0.7269216484279227,2617.230125558918,2021-11-17
CLIENT_001236,Company 437,Manufacturing,SMB,-1686757351.8184493,Australia,contact436@company436.com,+1-206-586-4543,https://company436.com,Partner,0.5411016215359155,-2668.04300473689,2024-06-23
CLIENT_001237,Company 438,Manufacturing,Enterprise,38912726509.77915,UK,contact437@company437.com,+1-482-257-9195,https://company437.com,Cold Outreach,0.18760075097245468,101279.00771487365,2023-02-21
CLIENT_001238,Company 439,Technology,SMB,-420288908.191494,Australia,contact438@company438.com,+1-961-540-7171,https://company438.com,Website,0.21941835854689554,9700.194143130631,2022-04-28
CLIENT_001239,Company 440,Technology,Enterprise,5131473971.959391,Australia,contact439@company439.com,+1-741-662-6336,https://company439.com,Partner,0.8579877698736643,101361.48671672832,2021-08-13
CLIENT_001240,Company 441,Education,Enterprise,2094325507.995363,Australia,contact440@company440.com,+1-346-282-5982,https://company440.com,LinkedIn,0.36857075494780506,102859.75915077985,2023-09-01
CLIENT_001241,Company 442,E-commerce,Startup,-2060177766.2154305,Canada,contact441@company441.com,+1-997-889-7091,https://company441.com,LinkedIn,0.8707970871482277,-133.89324481704352,2022-10-19
CLIENT_001242,Company 443,Financial Services,Startup,310661138.33679765,Canada,contact442@company442.com,+1-658-621-3822,https://company442.com,Conference,0.42378065489775574,8501.322063472324,2023-11-29
CLIENT_001243,Company 444,Technology,Mid-market,-493665128.6854618,France,contact443@company443.com,+1-232-758-9095,https://company443.com,Conference,0.6782373036887297,57075.14068203819,2023-02-22
CLIENT_001244,Company 445,Healthcare,SMB,-459406043.70529634,USA,contact444@company444.com,+1-515-275-2652,https://company444.com,Referral,0.5044936110337334,7039.559064209672,2024-03-03
CLIENT_001245,Company 446,E-commerce,Enterprise,45513623996.89374,UK,contact445@company445.com,+1-503-858-1544,https://company445.com,Partner,0.8493623267753548,98267.98519365436,2022-08-13
CLIENT_001246,Company 447,Manufacturing,Enterprise,10778037514.149187,USA,contact446@company446.com,+1-673-508-2409,https://company446.com,Cold Outreach,0.3329582884378676,99088.57410603165,2022-10-21
CLIENT_001247,Company 448,E-commerce,Enterprise,41402486703.59402,France,contact447@company447.com,+1-317-171-1277,https://company447.com,Referral,0.9296877002677177,97365.10076380322,2024-12-02
CLIENT_001248,Company 449,Technology,Startup,28558554.848158807,Canada,contact448@company448.com,+1-717-563-8877,https://company448.com,Referral,0.9404411554333298,1751.0739062987045,2021-10-22
CLIENT_001249,Company 450,E-commerce,Enterprise,20225026192.109398,USA,contact449@company449.com,+1-548-274-7987,https://company449.com,LinkedIn,0.8620572508850409,98615.82834516496,2025-01-06
CLIENT_001250,Company 451,Healthcare,Mid-market,-554992315.7748072,UK,contact450@company450.com,+1-812-959-6682,https://company450.com,Website,0.6649873526803113,61064.09216736178,2023-04-28
CLIENT_001251,Company 452,Financial Services,SMB,1742314843.0586724,UK,contact451@company451.com,+1-584-386-8846,https://company451.com,LinkedIn,0.5074308352174067,7026.169434824131,2023-06-21
CLIENT_001252,Company 453,Financial Services,Mid-market,1827163139.3726919,Germany,contact452@company452.com,+1-228-661-7342,https://company452.com,Cold Outreach,0.9691801191724005,24317.885327880587,2024-12-23
CLIENT_001253,Company 454,Financial Services,SMB,1144945424.963739,Australia,contact453@company453.com,+1-353-605-8728,https://company453.com,Partner,0.5396266160624722,15567.087584236222,2023-08-06
CLIENT_001254,Company 455,Education,Enterprise,21440709331.134148,Australia,contact454@company454.com,+1-713-652-1766,https://company454.com,Website,0.17084013323462446,102015.00038533566,2021-09-28
CLIENT_001255,Company 456,Manufacturing,Startup,-600195004.4372841,Canada,contact455@company455.com,+1-364-792-7021,https://company455.com,Referral,0.7814735259489262,3747.183014614191,2024-07-13
CLIENT_001256,Company 457,Financial Services,Enterprise,27147744315.438503,Germany,contact456@company456.com,+1-327-434-6758,https://company456.com,Referral,0.32990820493517725,103973.46795894801,2023-11-27
CLIENT_001257,Company 458,E-commerce,Enterprise,3547421977.3902807,France,contact457@company457.com,+1-237-512-1076,https://company457.com,LinkedIn,0.7061821050032165,113860.03947924329,2024-11-19
CLIENT_001258,Company 459,Financial Services,SMB,-211124963.1491196,USA,contact458@company458.com,+1-333-870-4393,https://company458.com,Cold Outreach,0.17679720655534034,14137.40473211401,2024-04-26
CLIENT_001259,Company 460,Technology,Enterprise,30810207988.497322,France,contact459@company459.com,+1-427-767-7370,https://company459.com,Partner,0.2575434589083897,101823.2390436055,2021-10-04
CLIENT_001260,Company 461,Technology,Enterprise,33102979504.220387,USA,contact460@company460.com,+1-771-797-4317,https://company460.com,Conference,0.3598859555745329,101332.20166274352,2024-11-30
CLIENT_001261,Company 462,Manufacturing,Enterprise,11396521806.802984,USA,contact461@company461.com,+1-251-657-8577,https://company461.com,Conference,0.5861705816016763,98111.7966313424,2021-09-02
CLIENT_001262,Company 463,Education,Enterprise,1887379623.9302702,France,contact462@company462.com,+1-272-911-1157,https://company462.com,Referral,0.17101395132714742,103065.25011280233,2023-07-01
CLIENT_001263,Company 464,Manufacturing,Enterprise,7346595695.834711,Germany,contact463@company463.com,+1-221-386-3023,https://company463.com,Cold Outreach,0.8385440879747291,96139.63265007277,2025-02-13
CLIENT_001264,Company 465,Healthcare,Mid-market,-96164421.32891372,France,contact464@company464.com,+1-256-879-3516,https://company464.com,Conference,0.6608654773151084,90760.71532063073,2023-04-11
CLIENT_001265,Company 466,Financial Services,Enterprise,12134077972.17248,Germany,contact465@company465.com,+1-844-870-2456,https://company465.com,Conference,0.3542455346896999,103156.12956996221,2023-01-22
CLIENT_001266,Company 467,Education,Startup,1663958330.9373302,France,contact466@company466.com,+1-870-147-2908,https://company466.com,Conference,0.5360717361480153,1281.4886147352481,2024-08-07
CLIENT_001267,Company 468,E-commerce,Enterprise,47637839062.84193,France,contact467@company467.com,+1-894-236-9304,https://company467.com,Conference,0.28250670326792066,104613.92797310081,2022-01-22
CLIENT_001268,Company 469,Healthcare,Enterprise,7040803967.753006,France,contact468@company468.com,+1-846-300-4582,https://company468.com,Partner,0.29708316732566,101114.40770460197,2023-02-02
CLIENT_001269,Company 470,Technology,SMB,-766802128.0144535,Canada,contact469@company469.com,+1-662-446-8307,https://company469.com,Website,0.9346219099886955,3987.479490924931,2022-05-24
CLIENT_001270,Company 471,Healthcare,Mid-market,-2681122313.6626143,Australia,contact470@company470.com,+1-531-248-1036,https://company470.com,LinkedIn,0.39582515650584116,102475.87108164954,2022-10-07
CLIENT_001271,Company 472,Education,Startup,421210835.89794105,Canada,contact471@company471.com,+1-303-872-9105,https://company471.com,Referral,0.49027026970626064,3361.8445291246794,2024-03-15
CLIENT_001272,Company 473,Technology,Mid-market,-1265543784.7356746,Australia,contact472@company472.com,+1-844-862-4727,https://company472.com,Website,0.22286717169456854,11704.741923386151,2022-02-18
CLIENT_001273,Company 474,Education,Enterprise,48096333193.821396,UK,contact473@company473.com,+1-736-811-7168,https://company473.com,Website,0.5594757749208852,96534.70124863922,2023-07-11
CLIENT_001274,Company 475,Technology,Mid-market,1301492444.135325,France,contact474@company474.com,+1-543-957-3374,https://company474.com,Conference,0.6090928990277571,80969.92856386454,2022-12-08
CLIENT_001275,Company 476,Manufacturing,SMB,-2220154512.9910135,UK,contact475@company475.com,+1-877-826-6141,https://company475.com,Website,0.7680877614234921,10129.94250002939,2022-03-25
CLIENT_001276,Company 477,Healthcare,Enterprise,21069857425.55535,France,contact476@company476.com,+1-702-615-2348,https://company476.com,Website,0.9435442510375401,96023.21107229116,2022-10-15
CLIENT_001277,Company 478,E-commerce,Startup,782207395.3958278,Australia,contact477@company477.com,+1-484-346-9051,https://company477.com,Conference,0.47971737405894493,2305.9908411843458,2023-01-31
CLIENT_001278,Company 479,Healthcare,Mid-market,-77437323.56679511,UK,contact478@company478.com,+1-634-790-7336,https://company478.com,Partner,0.19868158808451164,24451.712277770963,2024-04-26
CLIENT_001279,Company 480,Manufacturing,SMB,-1167720509.5064359,Canada,contact479@company479.com,+1-300-922-4576,https://company479.com,LinkedIn,0.6908147443420569,-1640.6680288552743,2021-07-31
CLIENT_001280,Company 481,Technology,SMB,1927739305.56002,Canada,contact480@company480.com,+1-465-670-5612,https://company480.com,Conference,0.805383954599689,7984.1475079812635,2021-11-21
CLIENT_001281,Company 482,Healthcare,SMB,2211429062.4714713,Germany,contact481@company481.com,+1-656-853-9105,https://company481.com,Website,0.4128032854241605,5270.944500162553,2021-10-17
CLIENT_001282,Company 483,Technology,Enterprise,14673014047.553268,USA,contact482@company482.com,+1-965-512-4659,https://company482.com,Referral,0.061539949009028025,96152.64034689488,2021-06-19
CLIENT_001283,Company 484,Healthcare,Mid-market,820070490.337405,Australia,contact483@company483.com,+1-488-474-9341,https://company483.com,Website,0.4949378652223145,101873.05576160907,2025-03-12
CLIENT_001284,Company 485,Manufacturing,SMB,-2053251396.1995308,Australia,contact484@company484.com,+1-401-610-5965,https://company484.com,LinkedIn,0.6092876296412741,125.45943125885606,2022-02-19
CLIENT_001285,Company 486,Technology,SMB,1562884349.7823915,UK,contact485@company485.com,+1-549-256-8867,https://company485.com,Website,0.7073001422816472,6626.763700105097,2024-01-10
CLIENT_001286,Company 487,Education,Enterprise,49146788447.96711,UK,contact486@company486.com,+1-200-402-9393,https://company486.com,LinkedIn,0.7875482427957702,101365.88228711254,2022-03-19
CLIENT_001287,Company 488,Technology,Startup,-559549899.709056,France,contact487@company487.com,+1-580-795-9378,https://company487.com,Conference,0.4852478614163537,8995.711650920784,2025-03-31
CLIENT_001288,Company 489,Manufacturing,Startup,-419510562.5540972,UK,contact488@company488.com,+1-518-747-5465,https://company488.com,Website,0.5175038160981422,3914.861864317396,2021-09-15
CLIENT_001289,Company 490,Financial Services,SMB,-797428633.8444393,UK,contact489@company489.com,+1-489-912-2763,https://company489.com,Website,0.4549264580666954,4368.219393806719,2023-10-21
CLIENT_001290,Company 491,Manufacturing,SMB,1240643239.5670977,Germany,contact490@company490.com,+1-662-906-8518,https://company490.com,LinkedIn,0.5216176403736916,8311.368894727935,2023-07-23
CLIENT_001291,Company 492,Financial Services,Startup,-672132529.4763099,USA,contact491@company491.com,+1-940-818-6845,https://company491.com,Partner,0.9511282725765046,-733.1144477844173,2021-08-24
CLIENT_001292,Company 493,Manufacturing,Mid-market,-388232942.7420747,USA,contact492@company492.com,+1-558-748-1511,https://company492.com,Conference,0.46016237373699875,61146.55221515561,2022-05-23
CLIENT_001293,Company 494,Healthcare,Startup,1008519402.7736858,Canada,contact493@company493.com,+1-310-543-4535,https://company493.com,Referral,0.8059806120940284,8139.372999931626,2022-10-05
CLIENT_001294,Company 495,Education,Startup,1176110092.3527918,Australia,contact494@company494.com,+1-417-704-3700,https://company494.com,Conference,0.36403648028839,2346.0483008665865,2022-08-31
CLIENT_001295,Company 496,E-commerce,Mid-market,-1055052116.9952167,France,contact495@company495.com,+1-306-534-2297,https://company495.com,LinkedIn,0.9625191237988803,16403.80358595235,2023-05-26
CLIENT_001296,Company 497,Financial Services,Mid-market,1531577587.7820818,Australia,contact496@company496.com,+1-803-804-4335,https://company496.com,Cold Outreach,0.1632903369118412,42992.76323543789,2022-03-10
CLIENT_001297,Company 498,Technology,SMB,2419127920.545651,Australia,contact497@company497.com,+1-951-800-1102,https://company497.com,Partner,0.3017245927475507,7201.952812808207,2023-03-17
CLIENT_001298,Company 499,Manufacturing,Startup,946006631.3773625,Germany,contact498@company498.com,+1-774-623-8887,https://company498.com,Cold Outreach,0.10192747383086503,6244.915554335141,2021-11-11
CLIENT_001299,Company 500,Technology,Startup,-292567076.0518332,Australia,contact499@company499.com,+1-745-326-8804,https://company499.com,Website,0.8698325182224012,7437.464137573486,2023-07-29
CLIENT_001300,Company 501,Manufacturing,Startup,245303657.90945846,USA,contact500@company500.com,+1-291-666-6500,https://company500.com,Referral,0.8803454276235332,4841.25719751547,2022-05-25
CLIENT_001301,Company 502,E-commerce,Startup,52530064.749205336,Canada,contact501@company501.com,+1-225-776-8543,https://company501.com,Referral,0.39112740740901897,2766.70094330694,2023-01-05
CLIENT_001302,Company 503,E-commerce,SMB,1142156795.9352424,France,contact502@company502.com,+1-334-632-2972,https://company502.com,LinkedIn,0.8085403291890301,10877.873760655637,2024-04-30
CLIENT_001303,Company 504,Technology,Startup,94374855.02383056,Germany,contact503@company503.com,+1-491-713-9564,https://company503.com,Conference,0.2750106644198699,3855.2191167763617,2023-07-29
CLIENT_001304,Company 505,Healthcare,Mid-market,-948175888.7490941,Germany,contact504@company504.com,+1-243-152-5361,https://company504.com,Partner,0.6888462442775081,22466.462619248603,2021-08-10
CLIENT_001305,Company 506,E-commerce,Startup,-1263074641.1587393,Germany,contact505@company505.com,+1-289-166-9182,https://company505.com,LinkedIn,0.9293655266190042,7121.570406328798,2022-09-04
CLIENT_001306,Company 507,E-commerce,Startup,-923644430.5109581,UK,contact506@company506.com,+1-862-846-3649,https://company506.com,Cold Outreach,0.538097811254464,7938.255717281928,2024-07-26
CLIENT_001307,Company 508,Technology,SMB,-90061388.4919378,France,contact507@company507.com,+1-907-743-8087,https://company507.com,Conference,0.8427959796494245,2788.3153189212003,2024-09-09
CLIENT_001308,Company 509,Manufacturing,SMB,743444330.3051696,France,contact508@company508.com,+1-807-651-2930,https://company508.com,Cold Outreach,0.82486720935435,8785.345926004038,2021-08-23
CLIENT_001309,Company 510,Financial Services,Startup,-2746206457.137583,Canada,contact509@company509.com,+1-565-449-6559,https://company509.com,Partner,0.6306803882530911,7151.9669025293115,2022-01-16
CLIENT_001310,Company 511,Manufacturing,Startup,-974974891.2383505,France,contact510@company510.com,+1-768-132-6617,https://company510.com,Referral,0.6496426433778748,8861.151511616292,2023-05-28
CLIENT_001311,Company 512,E-commerce,Enterprise,4058291184.656364,Germany,contact511@company511.com,+1-338-825-3359,https://company511.com,Website,0.7555800601521812,104692.97131013876,2021-11-26
CLIENT_001312,Company 513,Healthcare,Enterprise,40615384150.70091,UK,contact512@company512.com,+1-971-692-4415,https://company512.com,Website,0.8901536079922522,101619.84675009827,2023-09-07
CLIENT_001313,Company 514,Manufacturing,Startup,414582726.91806704,Germany,contact513@company513.com,+1-302-524-9898,https://company513.com,Website,0.7313230754510819,-5886.840340751258,2022-01-03
CLIENT_001314,Company 515,E-commerce,Enterprise,46242250188.79232,UK,contact514@company514.com,+1-866-871-2230,https://company514.com,Referral,0.5086403569454243,98810.81137501195,2024-12-27
CLIENT_001315,Company 516,Technology,Startup,-1089668974.7126431,Germany,contact515@company515.com,+1-575-455-1217,https://company515.com,LinkedIn,0.5134972549616869,-647.0887367451542,2022-06-20
CLIENT_001316,Company 517,Manufacturing,Mid-market,732333707.6336282,Germany,contact516@company516.com,+1-447-547-5132,https://company516.com,Website,0.4484786442112516,30058.188423608583,2022-09-27
CLIENT_001317,Company 518,Education,Enterprise,45048307520.63653,UK,contact517@company517.com,+1-836-531-9891,https://company517.com,Website,0.5713117328633448,104606.23565911537,2023-02-21
CLIENT_001318,Company 519,E-commerce,Startup,1969222459.104452,Canada,contact518@company518.com,+1-781-232-8282,https://company518.com,Partner,0.9796445698102383,3878.1779238131285,2023-04-12
CLIENT_001319,Company 520,Education,Mid-market,-1692354066.0874598,USA,contact519@company519.com,+1-374-625-3214,https://company519.com,LinkedIn,0.8368080711798201,66232.28278482343,2021-11-21
CLIENT_001320,Company 521,Manufacturing,Startup,1876027275.031241,France,contact520@company520.com,+1-625-107-6649,https://company520.com,Cold Outreach,0.2127014934213156,5154.7502656789175,2022-02-27
CLIENT_001321,Company 522,E-commerce,Mid-market,64645374.26813319,Australia,contact521@company521.com,+1-674-812-3116,https://company521.com,Website,0.598614525443416,51352.78415758929,2021-07-18
CLIENT_001322,Company 523,Technology,Startup,685433003.7205881,UK,contact522@company522.com,+1-748-500-9039,https://company522.com,LinkedIn,0.2704236223413762,16090.317270977399,2023-07-24
CLIENT_001323,Company 524,E-commerce,Mid-market,-842536226.5526038,Australia,contact523@company523.com,+1-660-842-3767,https://company523.com,Website,0.7061479251195842,96062.21350101245,2021-10-07
CLIENT_001324,Company 525,Financial Services,Startup,1798483950.5282102,USA,contact524@company524.com,+1-560-196-4024,https://company524.com,Website,0.6524207493529126,13660.441782215596,2024-03-09
CLIENT_001325,Company 526,Education,Startup,-1327409452.7470658,France,contact525@company525.com,+1-750-725-6987,https://company525.com,LinkedIn,0.21211015720570583,11438.341525974058,2023-07-10
CLIENT_001326,Company 527,E-commerce,SMB,-421355838.3090439,Germany,contact526@company526.com,+1-373-484-1184,https://company526.com,Cold Outreach,0.4594691606818372,9008.102226722549,2022-12-10
CLIENT_001327,Company 528,E-commerce,SMB,887369791.2518772,Australia,contact527@company527.com,+1-414-689-1090,https://company527.com,LinkedIn,0.22026693930404817,7270.598553760973,2022-07-10
CLIENT_001328,Company 529,Manufacturing,SMB,296738702.80147237,Canada,contact528@company528.com,+1-360-315-9037,https://company528.com,Partner,0.6198673127085268,3811.7392806572957,2021-11-29
CLIENT_001329,Company 530,Financial Services,SMB,702563354.0670294,UK,contact529@company529.com,+1-315-279-7475,https://company529.com,Partner,0.9505406204122449,5839.091978777896,2021-10-15
CLIENT_001330,Company 531,Education,Startup,688982313.1198503,Canada,contact530@company530.com,+1-857-717-6520,https://company530.com,Website,0.9202530931772145,3560.02575979943,2023-08-31
CLIENT_001331,Company 532,Manufacturing,Enterprise,36790252742.83481,UK,contact531@company531.com,+1-763-701-6427,https://company531.com,Referral,0.9029191337380087,99558.88515760242,2023-04-29
CLIENT_001332,Company 533,Financial Services,Mid-market,-2209605964.5831356,UK,contact532@company532.com,+1-611-251-1194,https://company532.com,Partner,0.26395221932999735,53325.82137244291,2023-11-01
CLIENT_001333,Company 534,E-commerce,Mid-market,-468298219.8487972,Canada,contact533@company533.com,+1-240-176-8010,https://company533.com,LinkedIn,0.22553714369697123,93147.76383600225,2022-04-05
CLIENT_001334,Company 535,Education,Startup,3532064751.170445,Australia,contact534@company534.com,+1-780-862-6051,https://company534.com,Referral,0.6021507203928743,18177.13511594001,2025-02-26
CLIENT_001335,Company 536,Financial Services,SMB,-855004284.8004866,Germany,contact535@company535.com,+1-995-244-8806,https://company535.com,Referral,0.7488634784708006,4993.4121084443905,2022-07-24
CLIENT_001336,Company 537,Education,Mid-market,2066824457.9921114,Australia,contact536@company536.com,+1-434-443-8292,https://company536.com,LinkedIn,0.24104761202633548,16762.471220554464,2022-10-29
CLIENT_001337,Company 538,E-commerce,Enterprise,29567141381.723003,Australia,contact537@company537.com,+1-708-439-6935,https://company537.com,Conference,0.4327844896788958,95594.15095267839,2022-01-08
CLIENT_001338,Company 539,Financial Services,Startup,1849667232.4831219,Canada,contact538@company538.com,+1-381-983-3146,https://company538.com,Conference,0.5133609334551258,3987.1524633198965,2022-09-11
CLIENT_001339,Company 540,Education,Mid-market,1081522827.4592047,Australia,contact539@company539.com,+1-275-117-2718,https://company539.com,Referral,0.8989950919267741,26350.335668496984,2022-07-13
CLIENT_001340,Company 541,Technology,Startup,1452296580.456719,Canada,contact540@company540.com,+1-214-994-5547,https://company540.com,Cold Outreach,0.40443506068985535,1125.8116323659874,2023-01-10
CLIENT_001341,Company 542,Manufacturing,SMB,1220379718.7348738,Australia,contact541@company541.com,+1-294-237-6863,https://company541.com,Website,0.4792615700135772,3356.953131911285,2024-03-27
CLIENT_001342,Company 543,Education,Mid-market,486664749.53679717,Germany,contact542@company542.com,+1-679-698-1007,https://company542.com,Referral,0.48149237705720727,97379.4423858728,2022-06-09
CLIENT_001343,Company 544,Technology,SMB,740204699.2219306,Australia,contact543@company543.com,+1-820-908-8341,https://company543.com,LinkedIn,0.8740753792720858,18840.835974533195,2021-12-07
CLIENT_001344,Company 545,Healthcare,Mid-market,2111298566.1446595,France,contact544@company544.com,+1-931-493-9604,https://company544.com,Website,0.2718565324388257,32792.67322321976,2022-07-12
CLIENT_001345,Company 546,Financial Services,Mid-market,-1132701316.1154323,France,contact545@company545.com,+1-337-762-1336,https://company545.com,Cold Outreach,0.5077264477894546,49299.861527187226,2024-06-03
CLIENT_001346,Company 547,Financial Services,Startup,1695438716.3758957,UK,contact546@company546.com,+1-733-226-7435,https://company546.com,Partner,0.3456440656681883,5805.0881694629925,2023-01-20
CLIENT_001347,Company 548,Technology,Enterprise,12064306222.86282,USA,contact547@company547.com,+1-541-122-3119,https://company547.com,Referral,0.2685833263198452,97701.34710719372,2024-03-19
CLIENT_001348,Company 549,Financial Services,SMB,747875869.2626674,USA,contact548@company548.com,+1-897-311-2508,https://company548.com,Website,0.7489766097257899,4018.659960020996,2023-06-13
CLIENT_001349,Company 550,Manufacturing,SMB,800212779.5923332,France,contact549@company549.com,+1-904-283-5330,https://company549.com,LinkedIn,0.1404780100087059,5281.907534025254,2023-09-16
CLIENT_001350,Company 551,Financial Services,Enterprise,8602386577.928022,France,contact550@company550.com,+1-558-361-5225,https://company550.com,Cold Outreach,0.9550184163111302,99906.22915863714,2022-12-14
CLIENT_001351,Company 552,Healthcare,Mid-market,-1050539593.3689315,Germany,contact551@company551.com,+1-909-273-9000,https://company551.com,Website,0.83532939019907,100115.89972898088,2021-08-02
CLIENT_001352,Company 553,Financial Services,Startup,-1988761168.874177,USA,contact552@company552.com,+1-719-300-6896,https://company552.com,Website,0.4124185601335124,4248.603505612098,2022-09-28
CLIENT_001353,Company 554,Technology,Startup,1807315742.3599193,France,contact553@company553.com,+1-650-324-1940,https://company553.com,LinkedIn,0.12373266928498937,1564.2897159241797,2021-07-23
CLIENT_001354,Company 555,Manufacturing,Mid-market,-113937975.24149969,USA,contact554@company554.com,+1-676-781-9612,https://company554.com,Partner,0.7597794430751889,102238.88885477257,2025-01-21
CLIENT_001355,Company 556,Education,SMB,-793765511.4942883,UK,contact555@company555.com,+1-789-631-6361,https://company555.com,Cold Outreach,0.9532667687545135,8259.980872525977,2021-09-09
CLIENT_001356,Company 557,Manufacturing,Enterprise,2890454322.3571506,Canada,contact556@company556.com,+1-896-554-8768,https://company556.com,Conference,0.9164251327866039,98115.22768168758,2023-07-31
CLIENT_001357,Company 558,Technology,SMB,-1057217707.772081,France,contact557@company557.com,+1-653-299-8104,https://company557.com,LinkedIn,0.5157841830868723,956.9602603711496,2022-07-24
CLIENT_001358,Company 559,Education,Enterprise,1289623287.3280811,USA,contact558@company558.com,+1-931-690-6556,https://company558.com,LinkedIn,0.49647004754660334,97481.09740136049,2022-06-03
CLIENT_001359,Company 560,E-commerce,Mid-market,-587280493.7539862,USA,contact559@company559.com,+1-590-662-5334,https://company559.com,Partner,0.20037141673183165,71561.75655879531,2022-09-01
CLIENT_001360,Company 561,Manufacturing,SMB,-1330251503.8655424,Germany,contact560@company560.com,+1-680-651-3553,https://company560.com,LinkedIn,0.3267323112496934,3605.720085544329,2023-09-22
CLIENT_001361,Company 562,Technology,SMB,1653874451.3789089,Germany,contact561@company561.com,+1-567-925-1241,https://company561.com,Conference,0.11454981223778773,8922.132745998324,2022-04-16
